text,label,uuid,label_id
list all arrivals from any airport to baltimore on thursday morning arriving before 9 am,flight,f27fd806-cb88-47ff-a9fd-d98b8f308b76,0
list evening flights tomorrow from phoenix to detroit,flight,ba98ca68-25e1-4715-92fc-57a13200e467,0
what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,aircraft,53032d04-b239-49fd-80a1-d3e267c073b7,8
are there any turboprop flights from pittsburgh to baltimore on december seventeenth,flight,ca88fd3b-0bad-4c1b-bf03-21a71b4f499e,0
flights from newark new jersey to cleveland ohio,flight,9f27615d-caa1-4696-8a00-1c4f8afecd2b,0
what flights from phoenix to las vegas on saturday,flight,5c10062b-d7b0-44e7-b418-4193055cc144,0
what is the fare from boston to oakland on united airlines,airfare,b8cea690-3f25-4788-9f09-03573a30476c,1
us air 269 leaving boston at 428 what is the arrival time in baltimore,flight,c8143e3f-f6af-4716-ab9c-a58f2ed8d4fb,0
show me the flights to love field,flight,dced1829-8858-4504-8617-206b6fe0d9f9,0
cheapest airfare from tacoma to orlando,airfare,8dd2f9b7-4397-48fe-bbad-2f2ce3e0a722,1
what is the last flight from dallas to boston,flight,1d1aeccd-06db-41f8-90ef-c5a5eaa028e4,0
show me flights from atlanta to washington dc on wednesday evening,flight,1d195fd4-0701-49a2-bbf5-c54a440d27d8,0
i would like a to know the type of aircraft leaving from atlanta bound to boston on friday this week,aircraft,d973e298-d3aa-4264-bd3c-cf3a58ca37c1,8
i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday,flight,f10d33b3-3d11-4e01-97e7-2bbefced6b3a,0
what is the earliest flight from boston to philadelphia,flight,1ba0757c-37af-423e-a50e-e2a6c3d47321,0
i want the cheapest flight from pittsburgh to atlanta,flight,fd14ba8b-3c84-457b-a17b-da77762bc8c5,0
show flights from dallas to san francisco,flight,bb84922d-3fcd-4341-91dd-2d8bb62daeec,0
show flights from new york city to las vegas,flight,3f98db50-75ba-47eb-9297-d994652f441e,0
find a flight from san francisco to boston on wednesday,flight,c6682051-e27d-434b-a501-784c62c945f3,0
i want to fly dallas to san francisco on monday july eighth,flight,f1065a1a-5a96-4b6c-94c9-1ebd7ae169ba,0
flying from pittsburgh to atlanta on september fourth what would be the cheapest flight,flight,d4d0d5ab-f873-4c4d-a1af-1559a9dfb05f,0
i 'd like to see all the flights with their fares from denver to atlanta,flight,14bc2c19-797e-4546-86ba-e332dcb90ed9,0
show me fares from dallas to baltimore that cost less than 300 dollars,airfare,4a56b69b-050d-4a22-8bd7-abc047bd5356,1
please list all flights from denver to philadelphia two saturdays from now,flight,ed636f99-1512-451d-bbac-c045487dae95,0
i 'd like to fly from boston to baltimore,flight,4172ed7e-7b41-4399-ba0c-716f6520dd69,0
which airlines serve denver,airline,f6151f77-87c2-41fe-8399-8b952112e836,4
please list all flights between boston and san francisco nonstop,flight,a4c14a1e-8461-433d-ab0f-933ee19c614f,0
show me boston to oakland flights,flight,c332b35d-b1c7-49f9-a81d-381c4e26d5f7,0
what flights are available between baltimore and boston on august twelfth,flight,7cd6a587-0f50-45cf-a4b9-3c95acefafb4,0
show me fares from baltimore to philadelphia,airfare,403caf08-19a3-4f9e-a960-99159a9bb973,1
please give ground transportation at denver airport,ground_service,686b6d5c-5fe2-42f1-bb43-ab18e918f0f7,2
please tell me the times of the flights between boston and baltimore,flight_time,f85290a4-7d11-4737-961c-4d97c64eb6d9,5
i would like a flight from washington to boston on august twentieth at 324 pm,flight,58a10668-5205-443a-9381-4fe614b4c0c4,0
daily flights from newark to cleveland departing 5 o'clock pm,flight,8e79483c-7ef7-45da-93d4-ec30fe147574,0
i would like the evening schedule of flights from san francisco to washington,flight_time,8921689a-2aa6-45d9-9ab2-df48bac59d09,5
give me the cheapest flight from dallas to baltimore on saturday,flight,da739f99-549f-44e0-948e-67c61790b576,0
show all united flights between boston and philadelphia,flight,38653c49-04ef-41f9-9edf-69ae406e119b,0
flight information between washington and denver on september third,flight,56b0b8b2-09ea-4763-b1c7-68036e52e90f,0
what is the earliest flight from denver to san francisco on the morning of august twenty seventh,flight,ff0b4380-6b47-47e0-86d8-86f494d325b2,0
what flights from indianapolis to memphis,flight,e4679cd8-f3f2-4739-9197-0dc5c22ec13c,0
display all flights from boston to baltimore on july thirty first,flight,e7b8f2d9-09f6-4a9d-8003-719cb2a1e3de,0
list the nonstop flights from denver to washington dc,flight,7cf7dde4-ea7c-436e-9ffd-390e3eef68d7,0
i need a flight from pittsburgh to boston on wednesday the fourteenth,flight,1a11f167-ad2d-41fb-97a6-b3695126f4a7,0
list all daily flights between boston and oakland and between oakland and boston using delta airlines,flight,43beda44-8b73-407b-89d7-4931c9dbc3a2,0
show me first class flights from pittsburgh to san francisco on friday,flight,ada0756c-7faf-4c24-8a45-135feaf29fe7,0
is there ground transportation in st. louis,ground_service,b339a418-57f5-4ac7-95a9-c0655989ba98,2
how much does it cost to rent a car in tacoma,ground_fare,1abf0254-2297-4283-8d3a-6332a91f7c64,11
on april sixth i would like to book an early morning flight from tampa to charlotte,flight,98f1c86c-9fef-4445-b608-abb2f6f2fbb4,0
flights from philadelphia to oakland,flight,0ff5f385-d97c-4f3a-87bb-2bbb37ff0ca4,0
show me flights available from atlanta to baltimore leaving on monday morning,flight,97d98028-86ee-4f9c-803b-7c161657b075,0
i 'd like to arrange a trip to baltimore on january first,flight,c15c6eb3-e032-4ad8-821d-6d6f7bd6f132,0
what is the cheapest one way ticket from denver to pittsburgh,airfare,99876ae3-86e0-4dc7-a6cb-ad0c1ac04c31,1
show me the monday flights from san francisco to pittsburgh,flight,b9656b02-8fee-401f-9d43-b615d999375a,0
ground transportation denver,ground_service,2803f4a7-5f79-4146-9e2c-684a3416a4a7,2
what is the latest first class flight of the day leaving dallas for san francisco,flight,9a7fcd8c-76e1-437a-8316-9f5c6287cbaa,0
what flights are available from san francisco to pittsburgh on thursday evening,flight,451b2352-f03d-4767-80ff-1e277b642e0b,0
could you show me all the flights from oakland to salt lake city,flight,d4bbfc9a-c3ff-4794-a41e-a97d2b49f395,0
is there a flight departing from san francisco and arriving in oakland on november seventh in the evening,flight,133573e5-0545-466b-a114-ecbe8b00729f,0
what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas,aircraft,985d9be3-6ce6-4c53-ad15-fde0e3c78df6,8
give me flights from denver to baltimore,flight,f6222a6c-082f-4460-8914-771cdab2ea90,0
please list flights from philadelphia to dallas stopping in atlanta,flight,a5bc5477-15e6-4ca7-b9fb-114bd2d2a002,0
what are the flights from milwaukee to orlando on wednesday,flight,937e4085-663c-4ca0-be09-db670427c282,0
what are the flights dallas to boston on monday morning,flight,4576d24d-1962-440f-b834-b00bc878aaaf,0
what flights do you have from ontario,flight,0299ecdb-fabc-48e2-a460-995979136c26,0
show me flights from minneapolis to seattle on july second,flight,892f89ee-d468-45c6-8540-105e0de5f8c9,0
show me all flights from montreal to nashville,flight,36bc36d7-1e34-49fe-b709-496ae1141055,0
list the flights and departure times for flights leaving dallas fort worth for boston after 6 pm,flight,0cfec4f0-71a7-4fca-8b7b-933722ec6874,0
list daily flights from denver to boston,flight,f94455f3-f528-4a53-908d-46f91622e1cd,0
i want a flight from boston to denver that stops in pittsburgh,flight,0a90c63a-b3c3-48ee-b105-0c7c5cb7cae0,0
i need a flight from tampa to montreal,flight,6fa05c33-4844-4e18-a463-226c8dba0672,0
can you please tell me the type of aircraft used flying from atlanta to denver on eastern flight 825 leaving at 555,aircraft,a6947d6b-aad6-4125-b24e-f0082a7f0c5e,8
display all fare codes,airfare,a9a025ed-e728-44ab-aa0c-0cceed8ae04c,1
us 201,flight,d99fbfe4-1471-4849-b986-7524c5741f62,0
show me the flights from boston to san francisco that stop in dallas,flight,cb0bbf06-cccd-49b7-8e7b-30e55ca56bd2,0
round trip flights between new york and miami,flight,b8974940-3911-42f7-8a2e-658b4db6cebc,0
please list the flights from new york to los angeles,flight,0349819b-1d2b-45cd-8cad-7b2d03bfd59d,0
hi i need to get a flight from memphis to salt lake city departing before 10 am,flight,0db75a5d-782d-4d99-8049-b5d553dc47dd,0
what delta flights are available from pittsburgh to san francisco,flight,114be8aa-4ff6-427e-938c-99cc361efa8a,0
i would like a flight between boston and atlanta on any day at one in the afternoon,flight,f7432dff-c86a-455d-825d-2293a9bfc7b3,0
what kind of ground transportation is there in denver,ground_service,ea232741-beb4-4b92-90f9-06a5158b83f9,2
do you have a delta flight to san francisco from denver on august thirtieth in the early morning,flight,5fd85810-9099-40f3-8608-c9336973b78e,0
list all united flights from boston to san francisco,flight,c2ec3034-ef15-418a-a4ec-c66a9fad2b45,0
show me the flights from pittsburgh to san francisco for thursday night or friday,flight,107abdf6-664e-4694-a04f-8f80c84ae101,0
i need a list of late afternoon flights from chicago to milwaukee,flight,25e62668-4059-4037-9fdd-fd6b3133686e,0
okay could you tell me what flight leaves dallas to san francisco by united airline,flight,2b3cdaa7-92db-471a-ac02-9f76b6de8c83,0
find a nonstop flight between denver and oakland leaving in the afternoon and arriving near 5 pm,flight,a0a9c0b3-87ce-4349-a423-23336d0d7a6a,0
show me the flights from san diego to newark new jersey,flight,717cfab3-8fdd-412b-9c49-a69defb6e73c,0
what flights from st. paul to kansas city on friday with supper served,flight,dbb5765f-4837-469b-94df-fd68066a4833,0
i want to travel from pittsburgh to oakland around midnight could you give me the flights,flight,ea71dbc9-fdda-4394-848d-5976296aa1a1,0
what continental flights go from chicago to seattle before 10 am in the morning that have a meal,flight,0aab130b-100d-42cb-bc44-d4bfb711fdc7,0
show me all flights from san diego to los angeles,flight,bad2438b-26d9-4419-b20e-0d7cce6dc346,0
all flights and fares from dallas,flight+airfare,bd882321-bcbb-4ae1-b610-c3e3e424e809,21
what flights are available between boston and washington arriving in washington at 630,flight,81c111b3-620e-49b5-a0cd-7479e3cc1b37,0
what are the flights from atlanta to baltimore,flight,ce27ce67-031d-4e75-8735-9702f69ea3dd,0
i 'd like a flight from burbank to tacoma washington,flight,2db09d6c-0395-498c-9e90-0432c472ea22,0
which airlines fly from boston to san francisco,airline,8cbef93d-4091-498d-9445-ee0d5956514a,4
i want a round trip fare from new york to san jose,airfare,7896eec7-ea64-4ee7-b7fa-dcd43aa85bee,1
which airlines fly from boston to washington dc what are the flight numbers,airline+flight_no,71cc8ad9-e3f7-48fa-8c5d-18e343b2396b,12
show me all flights from san francisco to washington dc,flight,70e2e6cc-bef6-4bfb-a81b-ef94e1d09877,0
flights from baltimore to san francisco,flight,c08fe445-621d-4185-9218-dce566857364,0
i would like the least expensive airfare flight on sunday to pittsburgh from san francisco,airfare,e744457a-9302-4bde-b994-f24e3ee454f7,1
hi i want a round trip ticket to dallas,airfare,e516b268-402c-4887-b2cd-7dcf0f50666e,1
what kind of ground transportation can you offer me in seattle,ground_service,bdc32529-7d1b-4331-be77-d52c79c819ee,2
give me flights from chicago to seattle and operating arilines,flight+airline,beb98185-6c04-4168-a1ba-2ab78d52bbf7,22
what airlines from washington dc to columbus,airline,d7f097e6-11ed-4b7a-8122-0f3aa38f0418,4
is twa flight 497766 from st. petersburg to milwaukee with one stop available tomorrow morning,flight,314675b8-a7fc-47d8-ba38-5db16ffc6141,0
what is fare code c,abbreviation,8af76ded-c7a3-4950-b3c1-78638172cacd,6
what does the abbreviation dl mean,abbreviation,90090f69-8081-4bb5-9deb-fceb9ff00167,6
i 'd like flights going from boston to atlanta leaving on august sixth in the afternoon,flight,ab25d2ec-5a0b-400d-85f7-73fa947ee438,0
what are the cheapest flights from pittsburgh to atlanta,flight,ca50a8a7-3030-440f-8014-18660b2ba1d2,0
show me all flights from denver to burbank,flight,9b28774c-456d-43f7-bd3f-a4fc0e42b0df,0
i 'd like to fly from columbus to nashville tomorrow morning,flight,9fbe2406-1dc4-4d7b-8bfa-ba5d9f2a6988,0
list flights between boston and san francisco that serve breakfast,flight,aabd3d2d-91d6-447a-b9ec-b43b2e03a838,0
what is the earliest departure time from boston to denver,flight_time,420c9bee-03b6-4df0-8a93-29a5e73d494c,5
show me the flights from boston to pittsburgh leaving wednesdays and thursdays,flight,7a2cfcb2-5f94-4c85-a829-f361954ff06e,0
what flights are provided by delta airlines,flight,d21118ee-0b45-4933-8772-6b3588f8db9d,0
from toronto to atlanta in the afternoon,flight,8aa0b71d-32c5-4e3b-bd46-860b4c561c9b,0
what flights from st. paul to kansas city on friday with dinner served,flight,df215dbb-f06c-4af4-b76d-92e70a29b731,0
what flights leave from nashville to milwaukee,flight,7f6d9628-85ea-4204-b52c-d85f5ddc3ce5,0
show ground transportation for pittsburgh together with prices,ground_service+ground_fare,e24fe020-4683-4601-b2d4-065660d2a943,17
show me the flights from baltimore to philadelphia,flight,57e18118-2a3b-4289-9e3f-e39c66eb1342,0
cheapest fare from indianapolis to seattle,airfare,ac01f04c-8908-4499-9dcc-6b6471be991d,1
what is the fare on november seventh going one way from dallas to san francisco,airfare,426d1107-bd52-4948-93ec-b9fd7600c4da,1
could you give me the schedule of flights for american and delta to dfw on august fifteenth,flight_time,c7679e82-4743-490c-b878-1d06ea14b605,5
i would like a schedule of flights from denver to san francisco on tuesday,flight_time,f7d016b3-94d7-4b71-9b11-7ccac9b5ca40,5
what flights go from dallas to denver after 3 pm,flight,bf65d682-2d3c-4919-a78a-34c792f6f3f7,0
i 'd like to fly from philadelphia to dallas through atlanta,flight,9b9b0eb0-18d7-410a-aaf7-86b71bfe80f9,0
please show me the flights from las vegas to detroit on the twenty eighth,flight,8ebb62e0-c2d6-43b1-ae38-2f979d199b71,0
show flights from san francisco to denver on a thursday,flight,c0914410-b7be-4401-a250-032390baeea9,0
show me the flights next tuesday between philadelphia and san francisco,flight,a21cc4f8-0cc6-4873-b741-4dba0223ae87,0
show me flights from anywhere to philadelphia arriving after 2100,flight,e468cc73-8482-459f-ab59-e32630fbaadb,0
show me the flights from denver to san diego leaving after 5 pm,flight,53588e75-38da-403b-9705-7791e2605076,0
i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night,flight,90836bff-13f8-40f9-8369-4bd3f85fc6e6,0
what flights does us air have from san francisco to pittsburgh on tuesday,flight,85f9cce0-1b0b-4519-a178-6c2961a16ddf,0
show me the flights from newark new jersey to ontario international next saturday,flight,6a31023d-872c-4f5a-9a29-9209fd275a82,0
i would like to make a reservation for a flight to denver from philadelphia on this coming sunday,flight,389593c4-8482-4e34-944e-2b0e2e54c23f,0
now i 'd like to see flights from detroit to st. petersburg on the next tuesday,flight,b648875a-632c-4b02-8a07-00accb1465ea,0
show me all flights from boston to dfw,flight,812fa148-a722-45ca-b79a-e51d5b778c65,0
how many cities are served by eastern with first class flights,quantity,a677eb9a-63f8-4d69-9959-d8227e54da0c,3
what ground transportation is available in dallas tomorrow and what are the prices,ground_service+ground_fare,f8891325-718f-4f3d-8daf-16a57d9b4cee,17
show me flights leaving from baltimore to dallas,flight,dcd9a06d-2dac-431f-9c22-2e26b4f4af89,0
i want to go from boston to oakland,flight,5153c467-fe0a-4532-a487-135dbd8a8c95,0
the most expensive flight between boston and philadelphia,flight,a773cfcd-cb0b-4b39-9ec7-9097c0faa2fa,0
show me ground transportation in philadelphia on monday morning,ground_service,be895757-91e4-46d0-b427-422306ec369c,2
what first class flights are available from denver to baltimore on july twenty fifth 1991,flight,745641dd-ed17-42d3-8176-4e7569ea324a,0
i am interested in a flight from cincinnati to burbank the flight should be american and leave in the afternoon i need to know the aircraft and flight number,flight,7a020211-f0ee-4831-adfd-c881ff54081a,0
show me the flights on twa to atlanta in the morning,flight,a00c2ed1-af0f-4fae-858f-50de814b38c1,0
i want to travel from washington dc to philadelphia on tuesday morning,flight,2a540e4c-a6e0-46fe-ad83-e075458a5fc7,0
list all daily flights between boston and oakland using american airlines,flight,aa9e29b9-4e44-4930-9d0c-8b99305085f6,0
please list the flights from washington dc to atlanta,flight,47ce67f0-220b-465d-ba13-2cb326f20d20,0
round trip air fares from baltimore to philadelphia less than 1000 dollars,airfare,2a6ee5f7-539f-4bb1-ad57-5a37591d0ea6,1
how much does flight ua 270 from denver to philadelphia cost,airfare,642eca91-f9bc-462a-a394-e12d48d8a535,1
show me flights from philadelphia to oakland on friday,flight,13f36116-e654-4cb4-975a-c47efa980ae1,0
list flights from philadelphia to san francisco thursday,flight,6f377812-76ca-491f-adcf-f529c2646e5d,0
what flights does american airlines have from boston to dallas,flight,68725a29-adcb-4f36-a7be-434b456bbecb,0
okay i need to get a flight from houston to seattle,flight,74017e44-eb78-4983-97dd-f3d25ff45a62,0
what are the flights in the month of december from atlanta to denver which stop in boston,flight,75d57af8-a1cb-403e-abd5-bb24f20319d4,0
i need the flights that leave denver after 7 pm next monday and fly to pittsburgh,flight,be7594d0-f00b-4b93-b225-39db56e90361,0
show me the flights from boston to san francisco leaving after 4 pm on friday,flight,64254460-e9d2-4f5b-83ea-f4bc56838c7c,0
please show me ground transportation in denver,ground_service,f4783820-37a4-4527-9016-9717bc0070b2,2
i want to travel from baltimore to washington on a monday,flight,cc309446-156b-4120-90ec-4a21c5743a12,0
can you show me flights from dallas to atlanta on tuesday night,flight,a64268da-4849-4f2d-b5e8-1fc080d9e21a,0
what flights are available from pittsburgh to baltimore on thursday morning,flight,79bfcafe-5452-43f8-bd93-ac7def752794,0
do any us air flights leave from san francisco,flight,8c50bd0b-19e0-4bd7-84ae-562677c86dcf,0
can you list flights departing from las vegas and arriving in san diego,flight,06bf7094-2240-4244-abde-01e0e9ccc0a1,0
how much does the american airlines flight 71 from dallas to san francisco cost,airfare,36913fef-3f8d-4f16-9fbe-8c7937823164,1
what are the flights and fares from atlanta to philadelphia,flight+airfare,6fa686c3-d9ae-49fc-b181-a0aa08392a97,21
i need a flight from boston to san francisco leaving in the afternoon and arriving in the evening thank you,flight,1ae55f5d-bcc6-4568-ac4e-acf3903fe6c9,0
what flights are between washington and san francisco,flight,b0967246-14aa-499a-8c10-830d5246f0e4,0
show me all flights from pittsburgh to boston both direct and connecting that depart pittsburgh after 7 pm,flight,209914d9-8bb0-4af3-8340-a38f14f2256c,0
show me all daily flights from milwaukee to orlando,flight,df03536b-9552-4604-9c41-8ef3b90492c4,0
can you tell me which flight from dallas to baltimore has the least expensive fare,flight,d5579985-0755-4a20-b1f1-a0fa913a6522,0
what do you have on monday from dallas fort worth to oakland california,flight,be7bf435-e099-41d8-bdd8-d72b4565d3ad,0
what is the most expensive flight from boston to dallas round trip,flight,16b196b7-4335-4f0c-855d-f5be79f1077d,0
okay all right do you have a flight on united airlines from atlanta to washington,flight,6acfc127-8a90-4063-9adf-a3d5ebdbabe0,0
show me the airlines between boston and denver,airline,3adc0f6d-032d-4de4-b95d-fc4d8fd422e8,4
show all tuesday morning flights from pittsburgh to denver,flight,136984ed-ed05-4c80-9083-045f648b83ec,0
show me all midwest express flights from detroit to chicago,flight,90e900ea-1535-40d3-a9e1-6a403f8cd99f,0
how much is a round trip fare from memphis to seattle,airfare,ccf47db3-9f5a-4158-bc80-3123ee751aa9,1
show me the lowest fare for a round trip flight from baltimore to dallas,airfare,45366c27-c704-4e34-971d-f585bae94073,1
what kind of ground transportation is there in dallas,ground_service,a33d21bf-bdcd-4a5f-af8f-52cda53a0de7,2
flights from new york to miami,flight,dd09406a-2d34-48e0-a121-1f7688cc8197,0
what is the fare from philadelphia to pittsburgh business class one way,airfare,cd9f4bda-d69d-4ef2-829f-1f403224e8f2,1
are there any flights before 12 noon on june fifteenth from long beach to columbus,flight,d3f07087-6c71-483a-a2fb-049bd5d8377e,0
looking for flights in toronto to san diego,flight,3c2bdb2d-51a5-4d9b-9217-ec7e3c4a223e,0
show me the flights from new york to los angeles with stop in milwaukee,flight,cc77e60a-d71f-454f-af5a-2f30acd85f69,0
i need a flight from pittsburgh to los angeles thursday evening,flight,bc7396ac-45f9-4c0e-86f3-52ded032ed76,0
list all american airlines flights from phoenix to milwaukee which arrive on wednesday after 4 pm,flight,d03bd597-8f81-44ce-9d9d-7035724de208,0
please show me flights from boston to denver with a stopover in philadelphia,flight,c63397f1-c8d3-4249-b700-de9b87a99ee4,0
what is the earliest flight from boston to bwi that serves a snack,flight,eb86f36d-0b28-4f3e-8e31-17ecc49aa0cd,0
flights from miami to cleveland,flight,8fea856e-c016-4c54-b9b8-529f6f833e76,0
i would like information on flights from oakland california to dallas leaving on sunday morning,flight,07ced76f-c538-48ff-a3b6-657bb95568b4,0
i 'd like a ticket from denver to atlanta with a stopover in pittsburgh is this possible,airfare,028a1730-6c3e-4b71-b233-b4e666315652,1
show me all the flights to baltimore from denver or philadelphia or pittsburgh,flight,92310a75-ac95-4e06-a0de-9340a25ebc7b,0
show me boston ground transportation,ground_service,d6a1bfd7-35f3-4a23-8751-0119985bc52a,2
i would like to make a one way flight from boston to atlanta,flight,72b71b0b-656f-4d3d-9143-477b2e6da9ba,0
list all flights from boston to oakland,flight,be78f4ba-9d76-4794-b4f1-5eb95860dff7,0
nonstop flights from new york city to las vegas on sunday,flight,aa50f224-4959-4287-b2fe-90a0508a23f1,0
i would like an early morning nonstop flight from new york to las vegas on february twenty eighth,flight,600f8fd3-0a98-4725-b068-3812a101903a,0
what flights from atlanta to washington,flight,a5ca1926-ca38-48b2-918d-ad4db3754b85,0
show me the fare for delta flight 296 from atlanta to philadelphia,airfare,88f220bf-e045-44e5-b5ac-42987a5ff4c7,1
name the earliest flight from boston to san francisco,flight,7f309ebc-4b1d-4a94-ad2d-21bdd3edb153,0
show me the last flight from denver to boston,flight,9021a619-df36-43ee-97a2-f6a5183478b6,0
flight from dallas to milwaukee,flight,6f16d2a5-e933-468a-946f-71830a4acfae,0
show me the first class flights from denver to baltimore,flight,ffd6a47a-17e1-43bc-b048-b77d615b6518,0
show me the flights on friday from newark to tampa,flight,c670534b-e581-4305-9bef-844ca72445a0,0
i need flight information leaving atlanta and arriving in baltimore for monday,flight,32798af7-96f0-4c23-b1cb-714ac4d24bb4,0
what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh,flight_time,456539d0-5460-4a2a-b7fe-3e0d754c524e,5
i 'd like a nonstop flight from indianapolis to san diego that serves dinner what 's available,flight,482b5a6d-4ea3-4ef7-88c5-02381c5347c2,0
can i rent a car in san jose too,ground_service,80e7e681-3a97-42e2-9021-4b1065d05652,2
find the cheapest one way fare from boston to oakland,airfare,6f0f6612-73d1-4834-a185-8a6f546bd9f8,1
what kind of ground transportation is available in denver,ground_service,d0b4b6c7-a596-44c0-afef-6b311582231f,2
do you have a flight from philadelphia to san francisco with a stopover in dallas,flight,a933dda3-2d22-4ec3-8cb4-4180d48377ac,0
what are the afternoon flights between washington and boston,flight,e49fa554-02c1-40cb-8e33-26821808c8ec,0
show me round trip flights from denver to baltimore that offer first class service on united,flight,1bed2381-425d-4fce-8517-9e361f863f86,0
i want to fly philadelphia to san francisco on july eighth,flight,95ec2e17-20d4-4011-82d2-23d733e38197,0
which airlines have flights between charlotte and newark,airline,b54a9b51-b80a-4afb-a9b5-b0b289309871,4
show me all flights and fares from denver to san francisco,flight+airfare,a3c3f5e1-38a4-4b7b-98e0-b8806fd5e71f,21
what is the day of the week of flights from boston to denver,day_name,aed28b21-5cf0-49b6-85f5-367a0cddd2c9,7
list all flights leaving denver arriving in seattle on saturday that depart after 1230 pm,flight,4c1b8d78-eefd-4234-a98f-b6d9587b5bb7,0
list all flights on continental leaving seattle on sunday after 430 pm,flight,c61a1a7e-c8ee-47b6-9b7e-ad4855dc7d81,0
show me all the flights that arrive in baltimore in the evening,flight,792023ca-72af-4e55-8e00-3a3367358168,0
i need a return flight from chicago to kansas city leaving chicago around 7 in the evening next thursday,flight,9e5cd657-c2eb-4798-8d31-9e2f03c43c7f,0
on thursday i 'd like a flight from st. petersburg to miami,flight,aa5f93a4-7b30-47bd-90b1-7a8415cfe3b0,0
what are the classes of service on delta airlines,flight,0c1884f8-13ec-432f-b1a8-bd10ba679f27,0
i want information on flights from atlanta to washington dc i want to leave after 4 pm on wednesday or before 9 am on thursday,flight,ad3c7d04-9056-4382-a9e7-f286037ea407,0
show me the list of flights from dallas to baltimore on american and delta airlines,flight,3bd85554-b177-45e4-b1f0-397a9fac45e8,0
show me the cheapest flights from atlanta to denver,flight,ffd74372-a170-451b-b40a-44b2472abb93,0
show me all canadian airlines flights from toronto,flight,850ab58a-9504-4ec1-97ec-de39a7c70e61,0
show me all flights from atlanta to denver which leave after 5 o'clock pm the day after tomorrow,flight,020c9350-fcb7-43a7-b4b9-f973a9f8abb3,0
all fares and flights from philadelphia,airfare,71ae569a-bf92-414e-a9a8-0584707c6016,1
list lowest cost flight from dallas to baltimore that serves a meal,flight,c8f413ed-9c67-4510-9f2b-a54ee4cf0da7,0
show all flights and fares from pittsburgh to san francisco,flight+airfare,3bd5990d-1d9e-49d2-a155-f479649599e1,21
what is the cost of flights from denver to san francisco,airfare,c99d08d4-0f62-4531-adca-497545a24db3,1
flights from dc to denver,flight,f8e83c01-a2fc-4895-92dd-7ed8a0b9ea40,0
i 'd like a list of all the flights from san francisco to pittsburgh on sunday please,flight,c0e7d9a2-b339-4a49-b0b4-51d0eec482f6,0
tell me about flights from atlanta to charlotte north carolina leaving on monday and arriving in charlotte,flight,8c82aba5-ae98-4a6f-8118-91fd2eb5bd22,0
what is the cheapest fare from washington to san francisco leaving on september thirtieth,airfare,26f0944c-e72f-4411-926b-836e0f2c1ec4,1
airline that stands for dl,airline,143b84dc-4253-4686-83eb-15bbf0a12835,4
what is the price of a one way fare from atlanta to boston,airfare,756b81ee-69de-4ff5-ace3-35abf6370204,1
show me flights from dallas to atlanta,flight,bc819867-66ec-46c3-af0b-7cb3e1fb04ac,0
show me the airlines,airline,374bcec8-23e4-4ec6-85bf-e417dcc4a012,4
what is your last trip on august twenty seventh from washington to boston,flight,dd74d67e-359d-4057-9dcf-de2bd5322a7f,0
what flights are there between atlanta and denver,flight,668707f5-945e-4283-85a7-a688cff2bf36,0
what is the seating capacity for the f28,capacity,8114ac7c-ac2e-4584-af3d-3f5d2c2d3730,16
what flights do you have from newark new jersey to ontario california that connect in phoenix,flight,6b5434d5-f0b8-4a16-acc5-ffccd4fb23fe,0
can you tell me how to get from the airport in philadelphia to downtown,flight,68ec112e-db93-4c87-a06a-cedc01c3c281,0
is there a flight on american airlines from boston to denver,flight,6b278325-9d95-4e7f-b0e6-bde08b991afb,0
what flights leave from phoenix to anywhere,flight,dfc15573-78c0-4cc3-ac85-5fe7b3015ba7,0
could you list for me the flights that leave oakland on sunday and arrive in dallas,flight,30eb9f81-3c81-45ed-bf7b-e335fdb2f151,0
what is the cheapest one way fare from san francisco to boston on wednesday august twenty first,airfare,75c10a0b-cd43-421b-94b9-4d4e6b47c335,1
what are the flights from atlanta to boston in the afternoon,flight,1326828d-ca85-4fe8-b400-b5fdd9d737b2,0
list all the flights that arrive at general mitchell international airport,flight,11d8a082-e62e-489d-a90e-0e8c88a7a33b,0
what is the earliest flight between logan and bwi,flight,f995485c-af43-4e97-b684-d5bfa9f5a4c4,0
what is the earliest flight from boston to san francisco on november seventh,flight,c938c024-6c0c-4cdb-9781-c505405efc59,0
i would like a flight leaving from boston arriving in san francisco with a stopover in atlanta,flight,fa10cf4a-b654-40d8-9138-93d090e13ab0,0
can you tell me what airline flies between denver and san francisco,airline,124695ca-a7ad-4a55-827b-b7b5b2e18253,4
what is the round trip fare on continental 1291 from dallas to san francisco and return,airfare,e8fcc270-ae5b-49f5-a596-25cb56bffb37,1
list flights from san jose to houston next sunday,flight,dde86975-b3b7-4922-aa37-5ff58c51aea1,0
what are the restrictions on the cheapest one way fare between boston and oakland,restriction,71ed0617-c809-4584-9558-dac8df868530,15
what are the flights that leave detroit and arrive in chicago around 7 pm next wednesday,flight,1b0aa064-a22c-479a-b868-a9ad1b014cc0,0
